n,mean,increment,support_end,dominance_active_count,monotone_active_count,active_signature,signature_changed,tail_l1_move,solver_method,max_constraint_violation,d2_l1,d3_l1,d4_l1,d4_l2sq,tail_entropy,second_moment,third_moment
635,6.628864346397727,0.0037197765240266634,35,126,95,74a1b1d3ac4fe8e57e61,False,0.004559972883704796,highs,1.83657669025375e-11,0.39945305434540057,0.33592583463427106,0.3880530543123789,0.03036303034432776,4.260581475504424,49.69536654082647,415.18935792025684
636,6.632626734858003,0.0037623884602764335,35,126,95,74a1b1d3ac4fe8e57e61,False,0.004583882141670496,highs,1.8435184568887187e-11,0.39918371466155406,0.3358176850801817,0.3908706190273827,0.031239606369059248,4.264659563771176,49.75498549065406,415.9221829252699
637,6.636423714238077,0.0037969793800733953,35,126,95,74a1b1d3ac4fe8e57e61,False,0.004599756120467294,highs,1.843038612339667e-11,0.39882659063927356,0.33533906857373835,0.3929687753666817,0.03201003162490128,4.268698205048155,49.81490667116502,416.65500745171323
638,6.640247553234506,0.003823838996425799,35,126,95,74a1b1d3ac4fe8e57e61,False,0.004608008962881839,highs,1.831906401970693e-11,0.3983871623579386,0.3345108326275442,0.39437565327626734,0.0326718444115696,4.272689792607892,49.87501236285819,417.3864827550766
639,6.644090850615949,0.003843297381442845,35,126,95,74a1b1d3ac4fe8e57e61,False,0.004609064333566648,highs,1.812641525231459e-11,0.3978709226019291,0.33335392762353566,0.3951225441546927,0.0332244907778108,4.276627016783534,49.93519042877526,418.11533503679163
640,6.647946560797322,0.0038557101813738726,35,126,95,74a1b1d3ac4fe8e57e61,False,0.004603347166789366,highs,1.7892733027180712e-11,0.39728329808413276,0.3318890903857892,0.3952426677464217,0.03366901727016752,4.280502908535378,49.995334579564215,418.84036588868776
641,6.651808008016727,0.0038614472194042904,35,126,95,74a1b1d3ac4fe8e57e61,False,0.004591277494834388,highs,1.7652006336438207e-11,0.39737621293473413,0.33013660984835774,0.3947702235261315,0.03400778538761229,4.284310870008881,50.05534448910882,419.5604515431513
642,6.6556688918033915,0.003860883786660274,35,126,95,74a1b1d3ac4fe8e57e61,False,0.004610899126060264,highs,1.742546038851394e-11,0.3977444522346195,0.32811615752157897,0.39373966806232985,0.03424421231751302,4.288044694145758,50.115125796919074,420.27454124117287
643,6.6595232858641715,0.0038543940607791427,35,126,95,74a1b1d3ac4fe8e57e61,False,0.004630260458613708,highs,1.7222705107542473e-11,0.3980159499015272,0.3258466688435937,0.3921851713765202,0.03438254005684356,4.291698575194825,50.17459002590027,420.9816549641557
644,6.663365632067934,0.003842346203758673,35,126,95,74a1b1d3ac4fe8e57e61,False,0.004642660130874974,highs,1.7045445414111594e-11,0.39819696904414736,0.32334626426561053,0.39014021421896194,0.03442763321596367,4.295267111758721,50.23365443804991,421.6808807222395
645,6.667190730848613,0.0038250987806796033,35,126,95,74a1b1d3ac4fe8e57e61,False,0.004648576864369125,highs,1.6891156527134068e-11,0.3982936585616317,0.3206322011604136,0.38763729676510406,0.03438480455655992,4.2987453038102,50.29224184578101,422.3713715494002
646,6.670993729062367,0.0038029982137572915,35,126,95,74a1b1d3ac4fe8e57e61,False,0.004648465246479883,highs,1.6755772454593408e-11,0.39831199929102146,0.3177208494534824,0.3847077339555504,0.03425966651574717,4.302128544920384,50.35028039269835,423.05234232166526
647,6.6747701061063855,0.003776377044019341,35,126,95,74a1b1d3ac4fe8e57e61,False,0.004642755684898924,highs,1.663529102608126e-11,0.39825776590253986,0.31462768533444985,0.38138151859885383,0.03405800650675381,4.305412610764188,50.40770331457031,423.72306648777453
648,6.67851565892602,0.0037455528196348453,35,126,95,74a1b1d3ac4fe8e57e61,False,0.004631854688129353,highs,1.6526533591214847e-11,0.39813650107441084,0.311367298578604,0.37768723690599354,0.03378568357163532,4.308593644807017,50.46444868878636,424.38287278016907
649,6.682226486393288,0.0037108274672661423,35,126,95,74a1b1d3ac4fe8e57e61,False,0.0046161453871234005,highs,1.642735935779286e-11,0.39795349919247275,0.30795340994860804,0.3736520243269301,0.03344854391885324,4.3116681419321985,50.520459178645375,425.0311419572221
650,6.685898973425854,0.0036724870325635095,35,126,95,74a1b1d3ac4fe8e57e61,False,0.004595988231302166,highs,1.6336583711013374e-11,0.3977137973897549,0.3043988958986972,0.36930155208369536,0.03305235295149594,4.314632930640903,50.57568177727991,425.66730361422856
651,6.689529775125623,0.0036308016997690373,35,126,95,74a1b1d3ac4fe8e57e61,False,0.004571721806772849,highs,1.6253771464089703e-11,0.39742217219593734,0.30071581840586126,0.36466003681056325,0.03260274153662871,4.317485154344621,50.63006755480645,426.2908330901655
652,6.693115801145186,0.0035860260195619276,35,126,95,74a1b1d3ac4fe8e57e61,False,0.0045828898169195595,highs,1.6179006308915082e-11,0.397083140429247,0.2969154582320661,0.35975026732031956,0.03210516445173877,4.320222252173687,50.683571411335905,426.9012484890074
653,6.696654200434377,0.0035383992891926397,35,126,95,74a1b1d3ac4fe8e57e61,False,0.0045923119459480456,highs,1.6112687377220574e-11,0.3967009632527195,0.2930083503035174,0.3545936437997642,0.03156486914901003,4.3228419396425455,50.736151837728706,427.49810782799
654,6.700142346475741,0.0034881460413629384,35,126,95,74a1b1d3ac4fe8e57e61,False,0.004597525939535004,highs,1.6055372072694117e-11,0.39627965254685454,0.2890043201968493,0.3492102257597698,0.03098687318556702,4.325342189442271,50.78777068539466,428.08100632028004
655,6.703577823083369,0.0034354766076241106,35,126,95,74a1b1d3ac4fe8e57e61,False,0.004598848571615682,highs,1.6007666653959287e-11,0.3958229789342109,0.2849125209623523,0.34361878587821987,0.03037594886986419,4.327721212571495,50.83839294598308,428.64957379572434
656,6.706958410813274,0.0033805877299037945,35,126,95,74a1b1d3ac4fe8e57e61,False,0.004596577856023116,highs,1.5970157801056108e-11,0.3953344809371918,0.2814631556853121,0.3378368675207851,0.02973661386340279,4.329977439967405,50.88798654145934,429.2034722604859
657,6.710282074013046,0.0033236631997715094,35,126,95,74a1b1d3ac4fe8e57e61,False,0.004590993734233495,highs,1.5943375620589206e-11,0.39481747486616997,0.27882316147535313,0.33188084423574155,0.029073126651020693,4.332109504757307,50.9365221247954,429.7423935942195
658,6.713546948522898,0.0032648745098509124,35,126,95,74a1b1d3ac4fe8e57e61,False,0.004582358828048925,highs,1.5927778738235084e-11,0.39427506512681765,0.2761261257750761,0.32639978594601066,0.028389485948915626,4.334116225217345,50.98397289129987,430.26605738187254
659,6.716753610993829,0.003206662470934596,35,126,95,a1f2837b0aceda0d2b3f,True,0.004474151594633436,highs,1.599929417783617e-11,0.3935501681835368,0.27329126510381374,0.32009907300458257,0.027439788493181495,4.335983318934522,51.03034891147842,430.77615561454877
660,6.719905079867094,0.0031514688732645624,35,126,95,a1f2837b0aceda0d2b3f,False,0.004339952240666736,highs,1.5509297989592984e-11,0.3927385040937583,0.2704942029965823,0.3128169104086974,0.026349521683242266,4.3377026931888985,51.07569691049166,431.2739619225404
661,6.72300566995057,0.0031005900834770728,35,126,95,a1f2837b0aceda0d2b3f,False,0.004221129007780384,highs,1.656208816524668e-11,0.3919595791825317,0.26787630893741876,0.305456707450848,0.025282082389826578,4.339276470295058,51.1200816633266,431.7601862437077
662,6.726060293434432,0.0030546234838624287,35,126,95,a1f2837b0aceda0d2b3f,False,0.004111094280867594,highs,1.6619799885969848e-11,0.39125287972734063,0.26546923066804545,0.30000021965557233,0.02428693661414486,4.340710424202371,51.16357782930514,432.2356366656235
663,6.729074034239244,0.003013740804808762,35,126,95,a1f2837b0aceda0d2b3f,False,0.0040082953431182155,highs,1.3802824748999064e-11,0.39063292647996595,0.2632765388412228,0.29497240308122974,0.02337968304796033,4.342010688671364,51.20626261984522,432.7011571441327
664,6.732051915868008,0.0029778816287633347,35,126,95,a1f2837b0aceda0d2b3f,False,0.003912473771039995,highs,1.6925790575990805e-11,0.3901040945019549,0.26129251725252167,0.29040702722464085,0.022562970194036365,4.343183144748796,51.24821215731186,433.1575779072064
665,6.734998783413137,0.0029468675451269633,35,126,95,a1f2837b0aceda0d2b3f,False,0.003823570741033191,highs,1.7610170867988908e-11,0.3896660924963962,0.25950768313599004,0.2863076789614213,0.021833940305856697,4.3442333760308065,51.289500021618935,433.6057050263559
666,6.737919242032153,0.002920458619016131,35,126,95,a1f2837b0aceda0d2b3f,False,0.0037414811821453752,highs,1.5907544857638053e-11,0.38931620315084103,0.25791108841126564,0.2826621437262197,0.021187292404885604,4.3451665986899055,51.330196268455126,434.04630929627467
667,6.740817629581194,0.0028983875490418143,35,126,95,a1f2837b0aceda0d2b3f,False,0.0036659902149739692,highs,1.552527662171444e-11,0.3890505084494621,0.25649139404947624,0.279617879756011,0.020616843277509483,4.34598763122123,51.370366954720765,434.4801195433663
668,6.743698009827196,0.002880380246001124,35,126,95,a1f2837b0aceda0d2b3f,False,0.003596800950718416,highs,1.6142861041292002e-11,0.38886457112932776,0.2552374262441657,0.2770704404692924,0.0201163068894441,4.346700891031597,51.41007398802393,434.90781975274285
669,6.746564177623692,0.002866167796498509,35,126,95,a1f2837b0aceda0d2b3f,False,0.0035335690416330827,highs,1.6741746663918474e-11,0.3887538189037808,0.254138467962602,0.275143378477729,0.019679674557290736,4.347310407639936,51.449375175925525,435.33004889765004
670,6.74941967063928,0.0028554930155850755,35,126,95,a1f2837b0aceda0d2b3f,False,0.0034759301922257417,highs,1.7000488155693425e-11,0.38871375789249185,0.2531844030062451,0.2738709076074355,0.019301385267307312,4.3478198450475425,51.488324388537286,435.74740238302013
671,6.752267784337247,0.002848113697966781,35,126,95,a1f2837b0aceda0d2b3f,False,0.003423518920458627,highs,1.7047427017109613e-11,0.3887400863177638,0.252365775126865,0.2729123043533056,0.018976385166881857,4.34823252818078,51.52697177893428,436.1604343295753
672,6.755111588250444,0.0028438039131968296,35,126,95,a1f2837b0aceda0d2b3f,False,0.00337598021733357,highs,1.7067440995852738e-11,0.38882875011833085,0.2516737984011366,0.2722464392094637,0.01870012969877922,4.348551470327129,51.565364027949514,436.56966022651955
673,6.7579539424227875,0.0028423541723441303,35,126,95,a1f2837b0aceda0d2b3f,False,0.0033329762085770893,highs,1.7155085534514698e-11,0.38897596503979254,0.25110034035088996,0.27185365123211236,0.018468557481570416,4.348779399863326,51.603544594014785,436.97555968460944
674,6.760797513386915,0.002843570964127906,35,126,95,a1f2837b0aceda0d2b3f,False,0.0032941895307250974,highs,1.7323493314498248e-11,0.38917821966934824,0.2506378905504508,0.27176877854313436,0.018278051720530555,4.348918785421824,51.64155395726084,437.378579144197
675,6.76364478934346,0.002847275956547435,35,126,95,a1f2837b0aceda0d2b3f,False,0.003259324639296954,highs,1.7549786469682483e-11,0.38943226791193924,0.25027952222939154,0.2720779732472406,0.018125397580537248,4.348971859125609,51.679429852132905,437.7791344629633
676,6.766498094382187,0.002853305038728493,35,126,95,a1f2837b0aceda0d2b3f,False,0.0032281078604278896,highs,1.7807229510581793e-11,0.38973511589033927,0.2500188512599742,0.27259772943382116,0.018007739895429753,4.348940637786214,51.717207485722405,438.1776133473245
677,6.769359601687518,0.002861507305331301,35,126,95,a1f2837b0aceda0d2b3f,False,0.0032002867080802534,highs,1.8078127659102955e-11,0.39008400618713956,0.24984999506268427,0.2733146796168446,0.017922543358730746,4.348826942100073,51.754919740727814,438.5743776134014
678,6.772231345730314,0.0028717440427969976,35,126,95,a1f2837b0aceda0d2b3f,False,0.0031756287963654217,highs,1.8354985897580787e-11,0.3904764011305778,0.2497675385135043,0.2742165245275215,0.01786755612469403,4.348632413949564,51.79259736294726,438.9697652756719
679,6.775115233481305,0.002883887750990688,35,126,95,a1f2837b0aceda0d2b3f,False,0.0031539205518033445,highs,1.8637265388042747e-11,0.3909099661062477,0.2497665073815472,0.2752919501246489,0.017840777095501737,4.348358531948035,51.83026913376694,439.36409246817345
680,6.778013054699392,0.0028978212180854612,35,126,95,a1f2837b0aceda0d2b3f,False,0.003145601423185746,highs,1.892778033430134e-11,0.39138255344768613,0.24984226646000424,0.2765305480973653,0.017840426829963875,4.348006625379777,51.86796202841527,439.75765520674486
681,6.780926491356725,0.002913436657332902,35,126,95,a1f2837b0aceda0d2b3f,False,0.00314246789708511,highs,1.9230182910628308e-11,0.39189218720156843,0.24999056457949592,0.27792274107889825,0.017864921841979756,4.347577886685793,51.905701360905084,440.150731002573
682,6.783857126265407,0.0029306349086803962,35,126,95,a1f2837b0aceda0d2b3f,False,0.003141610404261304,highs,1.9547652680699426e-11,0.3924370489082199,0.25020747709448876,0.2794597131057066,0.017912851985357383,4.3470733826397145,51.94351091664389,440.5435803379932
683,6.786806450970069,0.0029493247046623594,35,126,95,a1f2837b0aceda0d2b3f,False,0.003142885771347092,highs,1.9882445025702747e-11,0.3930154644453492,0.2504893784378417,0.2811333454503554,0.01798296060210602,4.346494064348558,51.98141307369504,440.9364480155335
684,6.7897758729684,0.0029694219983316117,35,126,95,a1f2837b0aceda0d2b3f,False,0.003146162535203445,highs,2.0235914116348465e-11,0.39362589192734854,0.2508329170449861,0.2829361577215017,0.01807412711892171,4.345840776201792,52.019428913641235,441.32956439084876
685,6.792766722318001,0.0029908493496009214,35,126,95,a1f2837b0aceda0d2b3f,False,0.0031513199188263003,highs,2.0608730791889776e-11,0.3942669106206166,0.25123499248709236,0.2848612539887714,0.018185351797907097,4.345114263880738,52.0575783229522,441.72314649963545
686,6.7957802576840995,0.0030135353660982744,35,126,95,a1f2837b0aceda0d2b3f,False,0.003158246894831206,highs,2.1001133753065236e-11,0.39493721081788186,0.2516927346447124,0.2869022736227723,0.018315742374749137,4.344315181529174,52.095880085699235,442.11739908795585
687,6.798817671878366,0.0030374141942655086,35,126,95,a1f2837b0aceda0d2b3f,False,0.003166841331676334,highs,2.141313992956734e-11,0.39563558460566156,0.2522034847534284,0.28905334650696846,0.018464502345882698,4.343444098175371,52.134351968395535,442.5125155546881
688,6.801880096934939,0.00306242505657206,35,126,95,a1f2837b0aceda0d2b3f,False,0.0031770092170043717,highs,2.1844692244731924e-11,0.3963609174562184,0.2527647781595791,0.2913090522734169,0.018630920694184646,4.342501503486032,52.173010797678245,442.9086788141085
689,6.80496860876578,0.0030885118308381365,35,126,95,a1f2837b0aceda0d2b3f,False,0.0031924249890333714,highs,2.22957489252576e-11,0.39711218057594144,0.25337432863250275,0.2936643832201197,0.018814362868578405,4.341487812923795,52.211872531486065,443.30606208592116
690,6.808084231433567,0.0031156226677886423,35,126,95,a1f2837b0aceda0d2b3f,False,0.0032094144030453096,highs,2.2766328118949777e-11,0.39788842394426266,0.25403001409054127,0.2961147105848217,0.019014262856253832,4.3404033723717586,52.25095232432764,443.7048296193914
691,6.8112279410770435,0.003143709643475212,35,126,95,a1f2837b0aceda0d2b3f,False,0.003227558556949235,highs,2.3256522687459882e-11,0.398688769981235,0.2547298636087809,0.29865575386903176,0.01923011620726837,4.339248462281474,52.29026458718174,444.1051373576306
692,6.814400669520109,0.003172728443067818,35,126,95,a1f2837b0aceda0d2b3f,False,0.003250212220378415,highs,2.376649751381531e-11,0.39951240778591335,0.2554720455879099,0.30134362338559567,0.019461473889651464,4.338023301394237,52.329823042518726,444.50713354750803
693,6.817603307593412,0.0032026380733007898,35,126,95,a1f2837b0aceda0d2b3f,False,0.003273861629093592,highs,2.4296478205782534e-11,0.40035858789237316,0.25625485697378825,0.30425151547763923,0.01970793686929415,4.336728050079989,52.369640774887316,444.91095930014853
694,6.820836708194005,0.0032334006005934057,35,126,95,a1f2837b0aceda0d2b3f,False,0.0032983656115967482,highs,2.4846736915613794e-11,0.40122661749443933,0.25707671342788574,0.3072385767802383,0.01996915132291641,4.335362813332912,52.40973027746735,445.31674910649974
695,6.824101689106587,0.003264980912582871,35,126,95,a1f2837b0aceda0d2b3f,False,0.0033236910847560678,highs,2.541757855344893e-11,0.40211585609476763,0.2579361403579385,0.31030166082409494,0.020244804404662767,4.3339276434584635,52.450103494951385,445.72463131201965
